age,job,marital,education,default,balance,housing,loan,contact,poutcome,Target,avgloginspermonth,AvgSessiontime,bounceRate,successrate,timeontask,featureusagescore
36,admin.,married,tertiary,no,3221,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,1876,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,3850,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,953,yes,yes,telephone,other,no,15,130,0.3,0.7,90,0.8
36,management,divorced,tertiary,no,668,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,7506,yes,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,222,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,services,married,tertiary,no,260,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,152,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,260,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,entrepreneur,married,tertiary,no,280,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,-679,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,4,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,entrepreneur,married,tertiary,no,4576,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,1804,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,243,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,divorced,tertiary,no,-252,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,services,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,0,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,technician,single,tertiary,no,962,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,1531,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,technician,single,tertiary,no,251,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,divorced,tertiary,no,803,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,269,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,3875,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,1400,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,1473,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,687,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,retired,single,tertiary,no,1514,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,421,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,1129,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,481,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,1,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,services,married,tertiary,no,702,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,181,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,divorced,tertiary,no,-978,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,242,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,532,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,self-employed,married,tertiary,no,307,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,85,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,technician,single,tertiary,no,0,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,-296,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,1041,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,2178,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,self-employed,single,tertiary,no,577,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,technician,single,tertiary,no,391,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,530,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,entrepreneur,single,tertiary,no,145,yes,no,cellular,success,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,10773,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,1496,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,services,divorced,tertiary,no,162,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,490,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,332,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,unemployed,single,tertiary,no,953,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,255,no,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
36,services,married,tertiary,no,562,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,1379,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,911,yes,yes,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,753,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,admin.,single,tertiary,no,635,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,217,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,self-employed,married,tertiary,no,687,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,202,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,387,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,688,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,unemployed,married,tertiary,no,7222,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,1731,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,1027,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,2163,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,361,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,admin.,divorced,tertiary,no,4708,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,self-employed,married,tertiary,no,1234,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,4,yes,no,cellular,success,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,495,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,539,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,3850,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,admin.,married,tertiary,no,29,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,2987,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,7252,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,341,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,1109,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,admin.,single,tertiary,no,994,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
36,services,single,tertiary,no,1189,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,609,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,self-employed,married,tertiary,no,506,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,255,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,technician,single,tertiary,no,40,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,admin.,divorced,tertiary,no,289,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,490,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,unemployed,single,tertiary,no,953,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,1113,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,86,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,1354,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,495,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,1179,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,admin.,married,tertiary,no,1145,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,unemployed,married,tertiary,no,39385,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,202,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,22,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,4596,yes,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,student,single,tertiary,no,129,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,203,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,1327,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,62,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,self-employed,married,tertiary,no,506,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,unemployed,married,tertiary,no,7222,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,admin.,married,tertiary,no,0,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,admin.,divorced,tertiary,no,4708,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,925,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,629,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,93,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,203,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,6,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,student,single,tertiary,no,129,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,3949,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,2283,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,202,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,admin.,single,tertiary,no,980,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,self-employed,married,tertiary,no,506,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
36,admin.,single,tertiary,no,994,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,management,divorced,tertiary,no,1057,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,1257,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,479,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,341,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,688,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,495,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,admin.,married,tertiary,no,1145,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,579,no,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,436,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,-115,yes,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,3669,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,2183,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,unemployed,married,tertiary,no,7222,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,admin.,single,tertiary,no,994,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,self-employed,single,tertiary,no,134,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,495,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,538,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,1790,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,93,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,blue-collar,single,tertiary,no,1830,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,divorced,tertiary,no,649,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,divorced,tertiary,no,1057,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,203,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,admin.,single,tertiary,no,980,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,1133,yes,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
36,self-employed,single,tertiary,no,353,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,management,married,tertiary,no,5367,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,admin.,single,tertiary,no,364,no,yes,cellular,failure,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,671,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,married,tertiary,no,2161,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,376,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,single,tertiary,no,5958,yes,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,self-employed,married,tertiary,no,980,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,admin.,single,tertiary,no,5007,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,335,no,no,unknown,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,tertiary,no,2646,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,blue-collar,single,tertiary,no,1830,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,technician,married,tertiary,no,521,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,technician,married,tertiary,no,844,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,admin.,single,tertiary,no,980,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,600,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,58,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,8730,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,231,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,230,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,147,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,yes,45,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,444,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,115,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,308,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,16,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,42,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,31,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,447,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-120,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,493,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1330,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,yes,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,499,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,122,yes,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,89,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,897,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,42,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,425,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,427,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,5432,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,5122,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,23867,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,single,tertiary,no,-898,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,1110,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,178,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,2084,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,547,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,2205,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,412,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1813,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,divorced,tertiary,no,4303,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,1379,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,5205,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,876,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,23,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,337,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,single,tertiary,no,-274,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,836,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,single,tertiary,no,1222,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,655,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,services,single,tertiary,no,223,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,21,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-113,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,472,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1689,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,divorced,tertiary,no,601,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,services,married,tertiary,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,569,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,241,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,divorced,tertiary,no,1513,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,614,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,34,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1125,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,1449,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,1510,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,144,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,240,no,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,divorced,tertiary,no,168,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,281,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,636,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,984,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,1004,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,657,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,1309,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,342,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1698,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,1549,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,divorced,tertiary,no,160,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,7179,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1393,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,single,tertiary,no,108,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,-119,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,unemployed,single,tertiary,no,1706,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,8828,no,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,57,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,400,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,single,tertiary,no,12581,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,264,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,married,tertiary,no,2741,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,no,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
37,services,single,tertiary,no,718,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,1116,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1170,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,556,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,yes,-25,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,223,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,11265,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,2087,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,678,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,2685,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,142,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,single,tertiary,no,344,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,yes,-456,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,1609,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,3759,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,597,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,0,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,0,no,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
37,technician,single,tertiary,no,487,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1265,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,divorced,tertiary,no,60,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,555,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,housemaid,married,tertiary,no,8,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,1146,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,865,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,512,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,single,tertiary,no,224,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
